pk,model,member,date,hours
7936,mks.weeklypresence,20,2010-11-21,4.0
7937,mks.weeklypresence,20,2010-11-28,7.0
7938,mks.weeklypresence,20,2011-02-06,3.0
7939,mks.weeklypresence,20,2011-02-13,6.0
7940,mks.weeklypresence,725,2010-07-04,16.0
7941,mks.weeklypresence,725,2010-07-11,14.0
7942,mks.weeklypresence,725,2010-08-08,0.0
7943,mks.weeklypresence,725,2010-08-15,0.0
7944,mks.weeklypresence,725,2010-08-29,0.0
7945,mks.weeklypresence,725,2010-09-05,0.0
7946,mks.weeklypresence,725,2010-09-12,0.0
7947,mks.weeklypresence,725,2010-09-19,0.0
7948,mks.weeklypresence,725,2010-09-26,0.0
7949,mks.weeklypresence,725,2010-10-03,0.0
7950,mks.weeklypresence,725,2010-10-10,20.0
7951,mks.weeklypresence,725,2010-10-17,4.0
7952,mks.weeklypresence,725,2010-10-31,5.0
7953,mks.weeklypresence,725,2010-11-07,12.0
7954,mks.weeklypresence,725,2010-11-14,7.0
7955,mks.weeklypresence,725,2010-11-21,23.0
7956,mks.weeklypresence,725,2010-11-28,15.0
7957,mks.weeklypresence,725,2011-02-06,0.0
7958,mks.weeklypresence,725,2011-02-13,5.0
7959,mks.weeklypresence,96,2010-07-04,17.0
7960,mks.weeklypresence,96,2010-07-11,15.0
7961,mks.weeklypresence,96,2010-08-08,0.0
7962,mks.weeklypresence,96,2010-08-15,0.0
7963,mks.weeklypresence,96,2010-08-29,0.0
7964,mks.weeklypresence,96,2010-09-05,0.0
7965,mks.weeklypresence,96,2010-09-12,0.0
7966,mks.weeklypresence,96,2010-09-19,0.0
7967,mks.weeklypresence,96,2010-09-26,0.0
7968,mks.weeklypresence,96,2010-10-03,0.0
7969,mks.weeklypresence,96,2010-10-10,20.0
7970,mks.weeklypresence,96,2010-10-17,28.0
7971,mks.weeklypresence,96,2010-10-31,11.0
7972,mks.weeklypresence,96,2010-11-07,13.0
7973,mks.weeklypresence,96,2010-11-14,13.0
7974,mks.weeklypresence,96,2010-11-21,19.0
7975,mks.weeklypresence,96,2010-11-28,34.0
7976,mks.weeklypresence,96,2011-02-06,9.0
7977,mks.weeklypresence,96,2011-02-13,17.0
7978,mks.weeklypresence,723,2010-07-04,11.0
7979,mks.weeklypresence,723,2010-07-11,31.0
7980,mks.weeklypresence,723,2010-08-08,0.0
7981,mks.weeklypresence,723,2010-08-15,0.0
7982,mks.weeklypresence,723,2010-08-29,0.0
7983,mks.weeklypresence,723,2010-09-05,0.0
7984,mks.weeklypresence,723,2010-09-12,0.0
7985,mks.weeklypresence,723,2010-09-19,0.0
7986,mks.weeklypresence,723,2010-09-26,0.0
7987,mks.weeklypresence,723,2010-10-03,0.0
7988,mks.weeklypresence,723,2010-10-10,13.0
7989,mks.weeklypresence,723,2010-10-17,16.0
7990,mks.weeklypresence,723,2010-10-31,10.0
7991,mks.weeklypresence,723,2010-11-07,10.0
7992,mks.weeklypresence,723,2010-11-14,16.0
7993,mks.weeklypresence,723,2010-11-21,23.0
7994,mks.weeklypresence,723,2010-11-28,11.0
7995,mks.weeklypresence,723,2011-02-06,9.0
7996,mks.weeklypresence,723,2011-02-13,16.0
7997,mks.weeklypresence,734,2010-07-04,13.0
7998,mks.weeklypresence,734,2010-07-11,29.0
7999,mks.weeklypresence,734,2010-08-08,0.0
8000,mks.weeklypresence,734,2010-08-15,0.0
8001,mks.weeklypresence,734,2010-08-29,0.0
8002,mks.weeklypresence,734,2010-09-05,0.0
8003,mks.weeklypresence,734,2010-09-12,0.0
8004,mks.weeklypresence,734,2010-09-19,0.0
8005,mks.weeklypresence,734,2010-09-26,0.0
8006,mks.weeklypresence,734,2010-10-03,0.0
8007,mks.weeklypresence,734,2010-10-10,0.0
8008,mks.weeklypresence,734,2010-10-17,16.0
8009,mks.weeklypresence,734,2010-10-31,13.0
8010,mks.weeklypresence,734,2010-11-07,17.0
8011,mks.weeklypresence,734,2010-11-14,5.0
8012,mks.weeklypresence,734,2010-11-21,14.0
8013,mks.weeklypresence,734,2010-11-28,30.0
8014,mks.weeklypresence,734,2011-02-06,0.0
8015,mks.weeklypresence,734,2011-02-13,18.0
8016,mks.weeklypresence,756,2010-07-04,16.0
8017,mks.weeklypresence,756,2010-07-11,47.0
8018,mks.weeklypresence,756,2010-08-08,0.0
8019,mks.weeklypresence,756,2010-08-15,0.0
8020,mks.weeklypresence,756,2010-08-29,0.0
8021,mks.weeklypresence,756,2010-09-05,0.0
8022,mks.weeklypresence,756,2010-09-12,0.0
8023,mks.weeklypresence,756,2010-09-19,0.0
8024,mks.weeklypresence,756,2010-09-26,0.0
8025,mks.weeklypresence,756,2010-10-03,0.0
8026,mks.weeklypresence,756,2010-10-10,21.0
8027,mks.weeklypresence,756,2010-10-17,34.0
8028,mks.weeklypresence,756,2010-10-31,8.0
8029,mks.weeklypresence,756,2010-11-07,26.0
8030,mks.weeklypresence,756,2010-11-14,0.0
8031,mks.weeklypresence,756,2010-11-21,24.0
8032,mks.weeklypresence,756,2010-11-28,39.0
8033,mks.weeklypresence,756,2011-02-06,11.0
8034,mks.weeklypresence,756,2011-02-13,29.0
8035,mks.weeklypresence,780,2010-07-04,16.0
8036,mks.weeklypresence,780,2010-07-11,64.0
8037,mks.weeklypresence,780,2010-08-08,15.0
8038,mks.weeklypresence,780,2010-08-15,5.0
8039,mks.weeklypresence,780,2010-08-29,10.0
8040,mks.weeklypresence,780,2010-09-05,0.0
8041,mks.weeklypresence,780,2010-09-12,0.0
8042,mks.weeklypresence,780,2010-09-19,0.0
8043,mks.weeklypresence,780,2010-09-26,0.0
8044,mks.weeklypresence,780,2010-10-03,7.0
8045,mks.weeklypresence,780,2010-10-10,26.0
8046,mks.weeklypresence,780,2010-10-17,28.0
8047,mks.weeklypresence,780,2010-10-31,0.0
8048,mks.weeklypresence,780,2010-11-07,20.0
8049,mks.weeklypresence,780,2010-11-14,23.0
8050,mks.weeklypresence,780,2010-11-21,28.0
8051,mks.weeklypresence,780,2010-11-28,52.0
8052,mks.weeklypresence,780,2011-02-06,14.0
8053,mks.weeklypresence,780,2011-02-13,22.0
8054,mks.weeklypresence,7,2010-07-04,29.0
8055,mks.weeklypresence,7,2010-07-11,52.0
8056,mks.weeklypresence,7,2010-08-08,16.0
8057,mks.weeklypresence,7,2010-08-15,0.0
8058,mks.weeklypresence,7,2010-08-29,0.0
8059,mks.weeklypresence,7,2010-09-05,0.0
8060,mks.weeklypresence,7,2010-09-12,5.0
8061,mks.weeklypresence,7,2010-09-19,0.0
8062,mks.weeklypresence,7,2010-09-26,0.0
8063,mks.weeklypresence,7,2010-10-03,3.0
8064,mks.weeklypresence,7,2010-10-10,24.0
8065,mks.weeklypresence,7,2010-10-17,22.0
8066,mks.weeklypresence,7,2010-10-31,13.0
8067,mks.weeklypresence,7,2010-11-07,21.0
8068,mks.weeklypresence,7,2010-11-14,25.0
8069,mks.weeklypresence,7,2010-11-21,28.0
8070,mks.weeklypresence,7,2010-11-28,54.0
8071,mks.weeklypresence,7,2011-02-06,15.0
8072,mks.weeklypresence,7,2011-02-13,19.0
8073,mks.weeklypresence,805,2010-07-04,47.0
8074,mks.weeklypresence,805,2010-07-11,62.0
8075,mks.weeklypresence,805,2010-08-08,30.0
8076,mks.weeklypresence,805,2010-08-15,6.0
8077,mks.weeklypresence,805,2010-08-29,0.0
8078,mks.weeklypresence,805,2010-09-05,8.0
8079,mks.weeklypresence,805,2010-09-12,24.0
8080,mks.weeklypresence,805,2010-09-19,2.0
8081,mks.weeklypresence,805,2010-09-26,8.0
8082,mks.weeklypresence,805,2010-10-03,23.0
8083,mks.weeklypresence,805,2010-10-10,0.0
8084,mks.weeklypresence,805,2010-10-17,46.0
8085,mks.weeklypresence,805,2010-10-31,57.0
8086,mks.weeklypresence,805,2010-11-07,39.0
8087,mks.weeklypresence,805,2010-11-14,37.0
8088,mks.weeklypresence,805,2010-11-21,41.0
8089,mks.weeklypresence,805,2010-11-28,52.0
8090,mks.weeklypresence,805,2011-02-06,36.0
8091,mks.weeklypresence,805,2011-02-13,45.0
8092,mks.weeklypresence,8,2010-07-04,12.0
8093,mks.weeklypresence,8,2010-07-11,26.0
8094,mks.weeklypresence,8,2010-08-08,0.0
8095,mks.weeklypresence,8,2010-08-15,0.0
8096,mks.weeklypresence,8,2010-08-29,0.0
8097,mks.weeklypresence,8,2010-09-05,0.0
8098,mks.weeklypresence,8,2010-09-12,0.0
8099,mks.weeklypresence,8,2010-09-19,0.0
8100,mks.weeklypresence,8,2010-09-26,0.0
8101,mks.weeklypresence,8,2010-10-03,4.0
8102,mks.weeklypresence,8,2010-10-10,17.0
8103,mks.weeklypresence,8,2010-10-17,29.0
8104,mks.weeklypresence,8,2010-10-31,2.0
8105,mks.weeklypresence,8,2010-11-07,19.0
8106,mks.weeklypresence,8,2010-11-14,8.0
8107,mks.weeklypresence,8,2010-11-21,15.0
8108,mks.weeklypresence,8,2010-11-28,25.0
8109,mks.weeklypresence,8,2011-02-06,7.0
8110,mks.weeklypresence,8,2011-02-13,0.0
8111,mks.weeklypresence,88,2010-07-04,2.0
8112,mks.weeklypresence,88,2010-07-11,21.0
8113,mks.weeklypresence,88,2010-08-08,0.0
8114,mks.weeklypresence,88,2010-08-15,0.0
8115,mks.weeklypresence,88,2010-08-29,0.0
8116,mks.weeklypresence,88,2010-09-05,0.0
8117,mks.weeklypresence,88,2010-09-12,0.0
8118,mks.weeklypresence,88,2010-09-19,0.0
8119,mks.weeklypresence,88,2010-09-26,0.0
8120,mks.weeklypresence,88,2010-10-03,0.0
8121,mks.weeklypresence,88,2010-10-10,9.0
8122,mks.weeklypresence,88,2010-10-17,13.0
8123,mks.weeklypresence,88,2010-10-31,7.0
8124,mks.weeklypresence,88,2010-11-07,5.0
8125,mks.weeklypresence,88,2010-11-14,2.0
8126,mks.weeklypresence,88,2010-11-21,4.0
8127,mks.weeklypresence,88,2010-11-28,0.0
8128,mks.weeklypresence,88,2011-02-06,5.0
8129,mks.weeklypresence,88,2011-02-13,0.0
8130,mks.weeklypresence,833,2010-07-04,14.0
8131,mks.weeklypresence,833,2010-07-11,13.0
8132,mks.weeklypresence,833,2010-08-08,0.0
8133,mks.weeklypresence,833,2010-08-15,0.0
8134,mks.weeklypresence,833,2010-08-29,0.0
8135,mks.weeklypresence,833,2010-09-05,0.0
8136,mks.weeklypresence,833,2010-09-12,0.0
8137,mks.weeklypresence,833,2010-09-19,0.0
8138,mks.weeklypresence,833,2010-09-26,0.0
8139,mks.weeklypresence,833,2010-10-03,0.0
8140,mks.weeklypresence,833,2010-10-10,6.0
8141,mks.weeklypresence,833,2010-10-17,0.0
8142,mks.weeklypresence,833,2010-10-31,10.0
8143,mks.weeklypresence,833,2010-11-07,10.0
8144,mks.weeklypresence,833,2010-11-14,0.0
8145,mks.weeklypresence,833,2010-11-21,7.0
8146,mks.weeklypresence,833,2010-11-28,0.0
8147,mks.weeklypresence,833,2011-02-06,9.0
8148,mks.weeklypresence,833,2011-02-13,14.0
8149,mks.weeklypresence,836,2010-07-04,10.0
8150,mks.weeklypresence,836,2010-07-11,37.0
8151,mks.weeklypresence,836,2010-08-08,0.0
8152,mks.weeklypresence,836,2010-08-15,0.0
8153,mks.weeklypresence,836,2010-08-29,0.0
8154,mks.weeklypresence,836,2010-09-05,0.0
8155,mks.weeklypresence,836,2010-09-12,0.0
8156,mks.weeklypresence,836,2010-09-19,0.0
8157,mks.weeklypresence,836,2010-09-26,4.0
8158,mks.weeklypresence,836,2010-10-03,0.0
8159,mks.weeklypresence,836,2010-10-10,0.0
8160,mks.weeklypresence,836,2010-10-17,28.0
8161,mks.weeklypresence,836,2010-10-31,10.0
8162,mks.weeklypresence,836,2010-11-07,8.0
8163,mks.weeklypresence,836,2010-11-14,19.0
8164,mks.weeklypresence,836,2010-11-21,13.0
8165,mks.weeklypresence,836,2010-11-28,30.0
8166,mks.weeklypresence,836,2011-02-06,11.0
8167,mks.weeklypresence,836,2011-02-13,15.0
8168,mks.weeklypresence,847,2010-07-04,11.0
8169,mks.weeklypresence,847,2010-07-11,14.0
8170,mks.weeklypresence,847,2010-08-08,0.0
8171,mks.weeklypresence,847,2010-08-15,0.0
8172,mks.weeklypresence,847,2010-08-29,0.0
8173,mks.weeklypresence,847,2010-09-05,2.0
8174,mks.weeklypresence,847,2010-09-12,13.0
8175,mks.weeklypresence,847,2010-09-19,1.0
8176,mks.weeklypresence,847,2010-09-26,2.0
8177,mks.weeklypresence,847,2010-10-03,0.0
8178,mks.weeklypresence,847,2010-10-10,17.0
8179,mks.weeklypresence,847,2010-10-17,21.0
8180,mks.weeklypresence,847,2010-10-31,12.0
8181,mks.weeklypresence,847,2010-11-07,9.0
8182,mks.weeklypresence,847,2010-11-14,8.0
8183,mks.weeklypresence,847,2010-11-21,10.0
8184,mks.weeklypresence,847,2010-11-28,14.0
8185,mks.weeklypresence,847,2011-02-06,9.0
8186,mks.weeklypresence,847,2011-02-13,15.0
8187,mks.weeklypresence,828,2010-07-04,20.0
8188,mks.weeklypresence,828,2010-07-11,59.0
8189,mks.weeklypresence,828,2010-08-08,0.0
8190,mks.weeklypresence,828,2010-08-15,0.0
8191,mks.weeklypresence,828,2010-08-29,6.0
8192,mks.weeklypresence,828,2010-09-05,0.0
8193,mks.weeklypresence,828,2010-09-12,3.0
8194,mks.weeklypresence,828,2010-09-19,7.0
8195,mks.weeklypresence,828,2010-09-26,0.0
8196,mks.weeklypresence,828,2010-10-03,6.0
8197,mks.weeklypresence,828,2010-10-10,27.0
8198,mks.weeklypresence,828,2010-10-17,25.0
8199,mks.weeklypresence,828,2010-10-31,14.0
8200,mks.weeklypresence,828,2010-11-07,15.0
8201,mks.weeklypresence,828,2010-11-14,13.0
8202,mks.weeklypresence,828,2010-11-21,8.0
8203,mks.weeklypresence,828,2010-11-28,29.0
8204,mks.weeklypresence,828,2011-02-06,6.0
8205,mks.weeklypresence,828,2011-02-13,18.0
8206,mks.weeklypresence,768,2010-07-04,32.0
8207,mks.weeklypresence,768,2010-07-11,0.0
8208,mks.weeklypresence,768,2010-08-08,3.0
8209,mks.weeklypresence,768,2010-08-15,10.0
8210,mks.weeklypresence,768,2010-08-29,10.0
8211,mks.weeklypresence,768,2010-09-05,7.0
8212,mks.weeklypresence,768,2010-09-12,18.0
8213,mks.weeklypresence,768,2010-09-19,17.0
8214,mks.weeklypresence,768,2010-09-26,0.0
8215,mks.weeklypresence,768,2010-10-03,11.0
8216,mks.weeklypresence,768,2010-10-10,24.0
8217,mks.weeklypresence,768,2010-10-17,34.0
8218,mks.weeklypresence,768,2010-10-31,13.0
8219,mks.weeklypresence,768,2010-11-07,28.0
8220,mks.weeklypresence,768,2010-11-14,30.0
8221,mks.weeklypresence,768,2010-11-21,29.0
8222,mks.weeklypresence,768,2010-11-28,44.0
8223,mks.weeklypresence,768,2011-02-06,12.0
8224,mks.weeklypresence,768,2011-02-13,25.0
8225,mks.weeklypresence,16,2010-07-04,13.0
8226,mks.weeklypresence,16,2010-07-11,7.0
8227,mks.weeklypresence,16,2010-08-08,0.0
8228,mks.weeklypresence,16,2010-08-15,0.0
8229,mks.weeklypresence,16,2010-08-29,0.0
8230,mks.weeklypresence,16,2010-09-05,0.0
8231,mks.weeklypresence,16,2010-09-12,0.0
8232,mks.weeklypresence,16,2010-09-19,0.0
8233,mks.weeklypresence,16,2010-09-26,0.0
8234,mks.weeklypresence,16,2010-10-03,0.0
8235,mks.weeklypresence,16,2010-10-10,0.0
8236,mks.weeklypresence,16,2010-10-17,0.0
8237,mks.weeklypresence,16,2010-10-31,11.0
8238,mks.weeklypresence,16,2010-11-07,15.0
8239,mks.weeklypresence,16,2010-11-14,8.0
8240,mks.weeklypresence,16,2010-11-21,16.0
8241,mks.weeklypresence,16,2010-11-28,21.0
8242,mks.weeklypresence,16,2011-02-06,4.0
8243,mks.weeklypresence,16,2011-02-13,0.0
8244,mks.weeklypresence,817,2010-07-04,14.0
8245,mks.weeklypresence,817,2010-07-11,41.0
8246,mks.weeklypresence,817,2010-08-08,8.0
8247,mks.weeklypresence,817,2010-08-15,3.0
8248,mks.weeklypresence,817,2010-08-29,0.0
8249,mks.weeklypresence,817,2010-09-05,1.0
8250,mks.weeklypresence,817,2010-09-12,0.0
8251,mks.weeklypresence,817,2010-09-19,3.0
8252,mks.weeklypresence,817,2010-09-26,0.0
8253,mks.weeklypresence,817,2010-10-03,0.0
8254,mks.weeklypresence,817,2010-10-10,25.0
8255,mks.weeklypresence,817,2010-10-17,28.0
8256,mks.weeklypresence,817,2010-10-31,14.0
8257,mks.weeklypresence,817,2010-11-07,0.0
8258,mks.weeklypresence,817,2010-11-14,22.0
8259,mks.weeklypresence,817,2010-11-21,14.0
8260,mks.weeklypresence,817,2010-11-28,26.0
8261,mks.weeklypresence,817,2011-02-06,8.0
8262,mks.weeklypresence,817,2011-02-13,23.0
8263,mks.weeklypresence,14,2010-07-04,5.0
8264,mks.weeklypresence,14,2010-07-11,17.0
8265,mks.weeklypresence,14,2010-08-08,0.0
8266,mks.weeklypresence,14,2010-08-15,0.0
8267,mks.weeklypresence,14,2010-08-29,0.0
8268,mks.weeklypresence,14,2010-09-05,0.0
8269,mks.weeklypresence,14,2010-09-12,3.0
8270,mks.weeklypresence,14,2010-09-19,0.0
8271,mks.weeklypresence,14,2010-09-26,3.0
8272,mks.weeklypresence,14,2010-10-03,0.0
8273,mks.weeklypresence,14,2010-10-10,11.0
8274,mks.weeklypresence,14,2010-10-17,12.0
8275,mks.weeklypresence,14,2010-10-31,0.0
8276,mks.weeklypresence,14,2010-11-07,4.0
8277,mks.weeklypresence,14,2010-11-14,2.0
8278,mks.weeklypresence,14,2010-11-21,2.0
8279,mks.weeklypresence,14,2010-11-28,8.0
8280,mks.weeklypresence,14,2011-02-06,10.0
8281,mks.weeklypresence,14,2011-02-13,12.0
8282,mks.weeklypresence,194,2010-07-04,43.0
8283,mks.weeklypresence,194,2010-07-11,19.0
8284,mks.weeklypresence,194,2010-08-08,33.0
8285,mks.weeklypresence,194,2010-08-15,4.0
8286,mks.weeklypresence,194,2010-08-29,16.0
8287,mks.weeklypresence,194,2010-09-05,12.0
8288,mks.weeklypresence,194,2010-09-12,14.0
8289,mks.weeklypresence,194,2010-09-19,22.0
8290,mks.weeklypresence,194,2010-09-26,4.0
8291,mks.weeklypresence,194,2010-10-03,30.0
8292,mks.weeklypresence,194,2010-10-10,32.0
8293,mks.weeklypresence,194,2010-10-17,43.0
8294,mks.weeklypresence,194,2010-10-31,54.0
8295,mks.weeklypresence,194,2010-11-07,31.0
8296,mks.weeklypresence,194,2010-11-14,37.0
8297,mks.weeklypresence,194,2010-11-21,21.0
8298,mks.weeklypresence,194,2010-11-28,44.0
8299,mks.weeklypresence,194,2011-02-06,27.0
8300,mks.weeklypresence,194,2011-02-13,32.0
8301,mks.weeklypresence,5,2010-07-04,21.0
8302,mks.weeklypresence,5,2010-07-11,52.0
8303,mks.weeklypresence,5,2010-08-08,0.0
8304,mks.weeklypresence,5,2010-08-15,2.0
8305,mks.weeklypresence,5,2010-08-29,7.0
8306,mks.weeklypresence,5,2010-09-05,0.0
8307,mks.weeklypresence,5,2010-09-12,3.0
8308,mks.weeklypresence,5,2010-09-19,0.0
8309,mks.weeklypresence,5,2010-09-26,0.0
8310,mks.weeklypresence,5,2010-10-03,8.0
8311,mks.weeklypresence,5,2010-10-10,24.0
8312,mks.weeklypresence,5,2010-10-17,35.0
8313,mks.weeklypresence,5,2010-10-31,0.0
8314,mks.weeklypresence,5,2010-11-07,17.0
8315,mks.weeklypresence,5,2010-11-14,28.0
8316,mks.weeklypresence,5,2010-11-21,32.0
8317,mks.weeklypresence,5,2010-11-28,50.0
8318,mks.weeklypresence,5,2011-02-06,18.0
8319,mks.weeklypresence,5,2011-02-13,23.0
8320,mks.weeklypresence,795,2010-07-04,29.0
8321,mks.weeklypresence,795,2010-07-11,35.0
8322,mks.weeklypresence,795,2010-08-08,9.0
8323,mks.weeklypresence,795,2010-08-15,0.0
8324,mks.weeklypresence,795,2010-08-29,16.0
8325,mks.weeklypresence,795,2010-09-05,13.0
8326,mks.weeklypresence,795,2010-09-12,19.0
8327,mks.weeklypresence,795,2010-09-19,2.0
8328,mks.weeklypresence,795,2010-09-26,0.0
8329,mks.weeklypresence,795,2010-10-03,27.0
8330,mks.weeklypresence,795,2010-10-10,28.0
8331,mks.weeklypresence,795,2010-10-17,32.0
8332,mks.weeklypresence,795,2010-10-31,10.0
8333,mks.weeklypresence,795,2010-11-07,0.0
8334,mks.weeklypresence,795,2010-11-14,17.0
8335,mks.weeklypresence,795,2010-11-21,26.0
8336,mks.weeklypresence,795,2010-11-28,0.0
8337,mks.weeklypresence,795,2011-02-06,22.0
8338,mks.weeklypresence,795,2011-02-13,13.0
8339,mks.weeklypresence,212,2010-07-04,18.0
8340,mks.weeklypresence,212,2010-07-11,29.0
8341,mks.weeklypresence,212,2010-08-08,5.0
8342,mks.weeklypresence,212,2010-08-15,0.0
8343,mks.weeklypresence,212,2010-08-29,0.0
8344,mks.weeklypresence,212,2010-09-05,0.0
8345,mks.weeklypresence,212,2010-09-12,1.0
8346,mks.weeklypresence,212,2010-09-19,0.0
8347,mks.weeklypresence,212,2010-09-26,0.0
8348,mks.weeklypresence,212,2010-10-03,12.0
8349,mks.weeklypresence,212,2010-10-10,15.0
8350,mks.weeklypresence,212,2010-10-17,14.0
8351,mks.weeklypresence,212,2010-10-31,8.0
8352,mks.weeklypresence,212,2010-11-07,10.0
8353,mks.weeklypresence,212,2010-11-14,11.0
8354,mks.weeklypresence,212,2010-11-21,17.0
8355,mks.weeklypresence,212,2010-11-28,24.0
8356,mks.weeklypresence,212,2011-02-06,8.0
8357,mks.weeklypresence,212,2011-02-13,23.0
8358,mks.weeklypresence,837,2010-07-04,13.0
8359,mks.weeklypresence,837,2010-07-11,49.0
8360,mks.weeklypresence,837,2010-08-08,6.0
8361,mks.weeklypresence,837,2010-08-15,0.0
8362,mks.weeklypresence,837,2010-08-29,0.0
8363,mks.weeklypresence,837,2010-09-05,0.0
8364,mks.weeklypresence,837,2010-09-12,4.0
8365,mks.weeklypresence,837,2010-09-19,0.0
8366,mks.weeklypresence,837,2010-09-26,0.0
8367,mks.weeklypresence,837,2010-10-03,6.0
8368,mks.weeklypresence,837,2010-10-10,22.0
8369,mks.weeklypresence,837,2010-10-17,34.0
8370,mks.weeklypresence,837,2010-10-31,16.0
8371,mks.weeklypresence,837,2010-11-07,28.0
8372,mks.weeklypresence,837,2010-11-14,0.0
8373,mks.weeklypresence,837,2010-11-21,21.0
8374,mks.weeklypresence,837,2010-11-28,54.0
8375,mks.weeklypresence,837,2011-02-06,13.0
8376,mks.weeklypresence,837,2011-02-13,27.0
8377,mks.weeklypresence,789,2010-07-04,15.0
8378,mks.weeklypresence,789,2010-07-11,37.0
8379,mks.weeklypresence,789,2010-08-08,0.0
8380,mks.weeklypresence,789,2010-08-15,3.0
8381,mks.weeklypresence,789,2010-08-29,0.0
8382,mks.weeklypresence,789,2010-09-05,0.0
8383,mks.weeklypresence,789,2010-09-12,0.0
8384,mks.weeklypresence,789,2010-09-19,0.0
8385,mks.weeklypresence,789,2010-09-26,0.0
8386,mks.weeklypresence,789,2010-10-03,0.0
8387,mks.weeklypresence,789,2010-10-10,4.0
8388,mks.weeklypresence,789,2010-10-17,31.0
8389,mks.weeklypresence,789,2010-10-31,19.0
8390,mks.weeklypresence,789,2010-11-07,19.0
8391,mks.weeklypresence,789,2010-11-14,6.0
8392,mks.weeklypresence,789,2010-11-21,18.0
8393,mks.weeklypresence,789,2010-11-28,48.0
8394,mks.weeklypresence,789,2011-02-06,5.0
8395,mks.weeklypresence,789,2011-02-13,11.0
8396,mks.weeklypresence,846,2010-07-04,22.0
8397,mks.weeklypresence,846,2010-07-11,46.0
8398,mks.weeklypresence,846,2010-08-08,0.0
8399,mks.weeklypresence,846,2010-08-15,0.0
8400,mks.weeklypresence,846,2010-08-29,0.0
8401,mks.weeklypresence,846,2010-09-05,0.0
8402,mks.weeklypresence,846,2010-09-12,0.0
8403,mks.weeklypresence,846,2010-09-19,0.0
8404,mks.weeklypresence,846,2010-09-26,0.0
8405,mks.weeklypresence,846,2010-10-03,0.0
8406,mks.weeklypresence,846,2010-10-10,25.0
8407,mks.weeklypresence,846,2010-10-17,21.0
8408,mks.weeklypresence,846,2010-10-31,0.0
8409,mks.weeklypresence,846,2010-11-07,28.0
8410,mks.weeklypresence,846,2010-11-14,0.0
8411,mks.weeklypresence,846,2010-11-21,0.0
8412,mks.weeklypresence,846,2010-11-28,54.0
8413,mks.weeklypresence,846,2011-02-06,0.0
8414,mks.weeklypresence,846,2011-02-13,29.0
8415,mks.weeklypresence,13,2010-07-04,19.0
8416,mks.weeklypresence,13,2010-07-11,51.0
8417,mks.weeklypresence,13,2010-08-08,0.0
8418,mks.weeklypresence,13,2010-08-15,0.0
8419,mks.weeklypresence,13,2010-08-29,0.0
8420,mks.weeklypresence,13,2010-09-05,0.0
8421,mks.weeklypresence,13,2010-09-12,0.0
8422,mks.weeklypresence,13,2010-09-19,0.0
8423,mks.weeklypresence,13,2010-09-26,0.0
8424,mks.weeklypresence,13,2010-10-03,7.0
8425,mks.weeklypresence,13,2010-10-10,13.0
8426,mks.weeklypresence,13,2010-10-17,26.0
8427,mks.weeklypresence,13,2010-10-31,17.0
8428,mks.weeklypresence,13,2010-11-07,12.0
8429,mks.weeklypresence,13,2010-11-14,0.0
8430,mks.weeklypresence,13,2010-11-21,9.0
8431,mks.weeklypresence,13,2010-11-28,5.0
8432,mks.weeklypresence,13,2011-02-06,13.0
8433,mks.weeklypresence,13,2011-02-13,25.0
8434,mks.weeklypresence,772,2010-07-04,19.0
8435,mks.weeklypresence,772,2010-07-11,50.0
8436,mks.weeklypresence,772,2010-08-08,0.0
8437,mks.weeklypresence,772,2010-08-15,0.0
8438,mks.weeklypresence,772,2010-08-29,0.0
8439,mks.weeklypresence,772,2010-09-05,0.0
